Key,Title,Side Effects,% of Side Effects, Labels,% of Labels,ParentKey,Url
S01AA2013,"Azithromycin",169,2.87,178,0.59,nd2010,http://sideeffects.embl.de/drugs/2269
S01AA2014,"Chloramphenicol",52,0.88,9,0.03,nd2010,http://sideeffects.embl.de/drugs/298
S01AA2015,"Erythromycin",58,0.99,103,0.34,nd2010,http://sideeffects.embl.de/drugs/3255
S01AA2016,"Fusidic acid",55,0.94,2,0.01,nd2010,http://sideeffects.embl.de/drugs/3443
S01AA2017,"Gentamicin",66,1.12,58,0.19,nd2010,http://sideeffects.embl.de/drugs/3467
S01AA2018,"Kanamycin",24,0.41,1,0.0,nd2010,http://sideeffects.embl.de/drugs/815
S01AA2019,"Natamycin",12,0.2,2,0.01,nd2010,http://sideeffects.embl.de/drugs/441382
S01AA2020,"Neomycin",21,0.36,9,0.03,nd2010,http://sideeffects.embl.de/drugs/4454
S01AA2021,"Oxytetracycline",27,0.46,1,0.0,nd2010,http://sideeffects.embl.de/drugs/44134877
S01AA2022,"Penicillin",124,2.11,17,0.06,nd2010,http://sideeffects.embl.de/drugs/2349
S01AA2023,"Polymyxin B",16,0.27,5,0.02,nd2010,http://sideeffects.embl.de/drugs/4868
S01AA2024,"Tetracycline",37,0.63,17,0.06,nd2010,http://sideeffects.embl.de/drugs/25880664
S01AA2025,"Tobramycin",158,2.69,55,0.18,nd2010,http://sideeffects.embl.de/drugs/5496
nd2026,"S01AB - Sulfonamides",18,0.31,43,0.14,nd2009,
S01AB2027,"Sulfacetamide",18,0.31,43,0.14,nd2026,http://sideeffects.embl.de/drugs/5320
nd2028,"S01AD - Antivirals",464,7.89,301,1.0,nd2009,
S01AD2029,"Acyclovir",150,2.55,180,0.6,nd2028,http://sideeffects.embl.de/drugs/2022
S01AD2030,"Adenosine",94,1.6,34,0.11,nd2028,http://sideeffects.embl.de/drugs/191
S01AD2031,"Famciclovir",74,1.26,21,0.07,nd2028,http://sideeffects.embl.de/drugs/3324
S01AD2032,"Ganciclovir",262,4.46,8,0.03,nd2028,http://sideeffects.embl.de/drugs/3454
S01AD2033,"IdUrd",5,0.09,1,0.0,nd2028,http://sideeffects.embl.de/drugs/3687
S01AD2034,"Trifluorothymidine",12,0.2,4,0.01,nd2028,http://sideeffects.embl.de/drugs/6256
S01AD2035,"Zidovudine",155,2.64,53,0.18,nd2028,http://sideeffects.embl.de/drugs/5726
nd2036,"S01AX - Other antiinfectives",830,14.12,674,2.23,nd2009,
S01AX2037,"Chlorhexidine",52,0.88,18,0.06,nd2036,http://sideeffects.embl.de/drugs/2713
S01AX2038,"Ciprofloxacin",454,7.72,291,0.96,nd2036,http://sideeffects.embl.de/drugs/2764
S01AX2039,"Gatifloxacin",163,2.77,35,0.12,nd2036,http://sideeffects.embl.de/drugs/5379
S01AX2040,"Lomefloxacin",168,2.86,7,0.02,nd2036,http://sideeffects.embl.de/drugs/3948
S01AX2041,"Moxifloxacin",396,6.73,58,0.19,nd2036,http://sideeffects.embl.de/drugs/4259
S01AX2042,"Norfloxacin",152,2.59,10,0.03,nd2036,http://sideeffects.embl.de/drugs/4539
S01AX2043,"Ofloxacin",435,7.4,254,0.84,nd2036,http://sideeffects.embl.de/drugs/4583
S01AX2044,"Silver nanoparticles",11,0.19,1,0.0,nd2036,http://sideeffects.embl.de/drugs/23954
nd2045,"S01B - ANTIINFLAMMATORY AGENTS",759,12.91,808,2.67,nd2008,
nd2046,"S01BA - Corticosteroids, plain",381,6.48,403,1.33,nd2045,
S01BA2047,"Alclometasone",12,0.2,6,0.02,nd2046,http://sideeffects.embl.de/drugs/4630253
S01BA2048,"Clobetasone butyrate",33,0.56,3,0.01,nd2046,http://sideeffects.embl.de/drugs/2792
S01BA2049,"Cortisol",197,3.35,113,0.37,nd2046,http://sideeffects.embl.de/drugs/3640
S01BA2050,"Cortisone",55,0.94,5,0.02,nd2046,http://sideeffects.embl.de/drugs/222786
S01BA2051,"Desonide",46,0.78,19,0.06,nd2046,http://sideeffects.embl.de/drugs/12536
S01BA2052,"Dexamethasone",215,3.66,124,0.41,nd2046,http://sideeffects.embl.de/drugs/3003
S01BA2053,"Fluocinolone acetonide",128,2.18,36,0.12,nd2046,http://sideeffects.embl.de/drugs/3381
S01BA2054,"Fluorometholone",35,0.6,7,0.02,nd2046,http://sideeffects.embl.de/drugs/3384
S01BA2055,"Loteprednol etabonate",28,0.48,7,0.02,nd2046,http://sideeffects.embl.de/drugs/54808
S01BA2056,"Medrysone",19,0.32,3,0.01,nd2046,http://sideeffects.embl.de/drugs/4043
S01BA2057,"Prednisolone",109,1.85,48,0.16,nd2046,http://sideeffects.embl.de/drugs/4894
S01BA2058,"Rimexolone",28,0.48,3,0.01,nd2046,http://sideeffects.embl.de/drugs/39507
S01BA2059,"Triamcinolone",150,2.55,29,0.1,nd2046,http://sideeffects.embl.de/drugs/5544
nd2060,"S01BC - Antiinflammatory agents, non-steroids",574,9.76,405,1.34,nd2045,
S01BC2061,"Bromfenac",37,0.63,16,0.05,nd2060,http://sideeffects.embl.de/drugs/60726
S01BC2062,"Diclofenac",367,6.24,165,0.55,nd2060,http://sideeffects.embl.de/drugs/3032
S01BC2063,"Flurbiprofen",211,3.59,19,0.06,nd2060,http://sideeffects.embl.de/drugs/3394
S01BC2064,"Indomethacin",171,2.91,70,0.23,nd2060,http://sideeffects.embl.de/drugs/3715
S01BC2065,"Ketorolac",174,2.96,79,0.26,nd2060,http://sideeffects.embl.de/drugs/3826
S01BC2066,"Nepafenac",64,1.09,9,0.03,nd2060,http://sideeffects.embl.de/drugs/151075
S01BC2067,"Piroxicam",142,2.41,29,0.1,nd2060,http://sideeffects.embl.de/drugs/23690938
S01BC2068,"Salicylate",38,0.65,18,0.06,nd2060,http://sideeffects.embl.de/drugs/338
nd2069,"S01C - ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION",280,4.76,292,0.97,nd2008,
nd2070,"S01CB - Corticosteroids/antiinfectives/mydriatics in combination",280,4.76,292,0.97,nd2069,
S01CB2071,"Cortisol",197,3.35,113,0.37,nd2070,http://sideeffects.embl.de/drugs/3640
S01CB2072,"Dexamethasone",215,3.66,124,0.41,nd2070,http://sideeffects.embl.de/drugs/3003
S01CB2073,"Fluorometholone",35,0.6,7,0.02,nd2070,http://sideeffects.embl.de/drugs/3384
S01CB2074,"Prednisolone",109,1.85,48,0.16,nd2070,http://sideeffects.embl.de/drugs/4894
nd2075,"S01E - ANTIGLAUCOMA PREPARATIONS AND MIOTICS",716,12.18,434,1.43,nd2008,
nd2076,"S01EA - Sympathomimetics in glaucoma therapy",327,5.56,183,0.6,nd2075,
S01EA2077,"Apraclonidine",95,1.62,10,0.03,nd2076,http://sideeffects.embl.de/drugs/2216
S01EA2078,"Brimonidine",148,2.52,28,0.09,nd2076,http://sideeffects.embl.de/drugs/2435
S01EA2079,"Clonidine",159,2.7,109,0.36,nd2076,http://sideeffects.embl.de/drugs/2803
S01EA2080,"Dipivefrin",7,0.12,1,0.0,nd2076,http://sideeffects.embl.de/drugs/3105
S01EA2081,"Epinephrine",67,1.14,35,0.12,nd2076,http://sideeffects.embl.de/drugs/838
nd2082,"S01EB - Parasympathomimetics",232,3.95,41,0.14,nd2075,
S01EB2083,"Acetylcholine",8,0.14,3,0.01,nd2082,http://sideeffects.embl.de/drugs/187
S01EB2084,"Carbachol",22,0.37,7,0.02,nd2082,http://sideeffects.embl.de/drugs/2551
S01EB2085,"Echothiophate",11,0.19,3,0.01,nd2082,http://sideeffects.embl.de/drugs/10547
S01EB2086,"Neostigmine",65,1.11,8,0.03,nd2082,http://sideeffects.embl.de/drugs/4456
S01EB2087,"Physostigmine",5,0.09,2,0.01,nd2082,http://sideeffects.embl.de/drugs/4811
S01EB2088,"Pilocarpine",183,3.11,18,0.06,nd2082,http://sideeffects.embl.de/drugs/4819
nd2089,"S01EC - Carbonic anhydrase inhibitors",310,5.27,66,0.22,nd2075,
S01EC2090,"Acetazolamide",58,0.99,29,0.1,nd2089,http://sideeffects.embl.de/drugs/1986
S01EC2091,"Brinzolamide",172,2.93,6,0.02,nd2089,http://sideeffects.embl.de/drugs/68844
S01EC2092,"Dichlorphenamide",35,0.6,1,0.0,nd2089,http://sideeffects.embl.de/drugs/3038
S01EC2093,"Dorzolamide",156,2.65,23,0.08,nd2089,http://sideeffects.embl.de/drugs/3154
S01EC2094,"Methazolamide",45,0.77,7,0.02,nd2089,http://sideeffects.embl.de/drugs/1798
nd2095,"S01ED - Beta blocking agents",287,4.88,87,0.29,nd2075,
S01ED2096,"Betaxolol",221,3.76,13,0.04,nd2095,http://sideeffects.embl.de/drugs/2369
S01ED2097,"Carteolol",37,0.63,3,0.01,nd2095,http://sideeffects.embl.de/drugs/2583
S01ED2098,"Levobunolol",43,0.73,5,0.02,nd2095,http://sideeffects.embl.de/drugs/3914
S01ED2099,"Metipranolol",32,0.54,1,0.0,nd2095,http://sideeffects.embl.de/drugs/31477
S01ED2100,"Timolol",161,2.74,65,0.21,nd2095,http://sideeffects.embl.de/drugs/5478
nd2101,"S01EE - Prostaglandin analogues",231,3.93,57,0.19,nd2075,
S01EE2102,"Bimatoprost",108,1.84,15,0.05,nd2101,http://sideeffects.embl.de/drugs/127909
S01EE2103,"Latanoprost",58,0.99,22,0.07,nd2101,http://sideeffects.embl.de/drugs/3890
S01EE2104,"Tafluprost",36,0.61,2,0.01,nd2101,http://sideeffects.embl.de/drugs/6433101
S01EE2105,"Travoprost",172,2.93,17,0.06,nd2101,http://sideeffects.embl.de/drugs/123597
S01EE2106,"Unoprostone",47,0.8,1,0.0,nd2101,http://sideeffects.embl.de/drugs/5636
nd2107,"S01F - MYDRIATICS AND CYCLOPLEGICS",283,4.81,148,0.49,nd2008,
nd2108,"S01FA - Anticholinergics",242,4.12,117,0.39,nd2107,
S01FA2109,"Atropine",178,3.03,85,0.28,nd2108,http://sideeffects.embl.de/drugs/3661
S01FA2110,"Cyclopentolate",39,0.66,8,0.03,nd2108,http://sideeffects.embl.de/drugs/2905
S01FA2111,"Homatropine",50,0.85,5,0.02,nd2108,http://sideeffects.embl.de/drugs/3623
S01FA2112,"N-methylscopolamine",25,0.43,8,0.03,nd2108,http://sideeffects.embl.de/drugs/4120
S01FA2113,"Scopolamine",74,1.26,5,0.02,nd2108,http://sideeffects.embl.de/drugs/5184
S01FA2114,"Tropicamide",34,0.58,6,0.02,nd2108,http://sideeffects.embl.de/drugs/5593
nd2115,"S01FB - Sympathomimetics excl. antiglaucoma preparations",95,1.62,31,0.1,nd2107,
S01FB2116,"Ephedrine",48,0.82,9,0.03,nd2115,http://sideeffects.embl.de/drugs/5032
S01FB2117,"Phenylephrine",63,1.07,22,0.07,nd2115,http://sideeffects.embl.de/drugs/4782
nd2118,"S01G - DECONGESTANTS AND ANTIALLERGICS",300,5.1,115,0.38,nd2008,
nd2119,"S01GA - Sympathomimetics used as decongestants",85,1.45,35,0.12,nd2118,
S01GA2120,"Naphazoline",24,0.41,11,0.04,nd2119,http://sideeffects.embl.de/drugs/4436
S01GA2121,"Phenylephrine",63,1.07,22,0.07,nd2119,http://sideeffects.embl.de/drugs/4782
S01GA2122,"Tetrahydrozoline",13,0.22,2,0.01,nd2119,http://sideeffects.embl.de/drugs/5419
nd2123,"S01GX - Other antiallergics",260,4.42,80,0.26,nd2118,
S01GX2124,"Azelastine",104,1.77,17,0.06,nd2123,http://sideeffects.embl.de/drugs/2267
S01GX2125,"Emedastine",35,0.6,4,0.01,nd2123,http://sideeffects.embl.de/drugs/3219
S01GX2126,"Epinastine",12,0.2,9,0.03,nd2123,http://sideeffects.embl.de/drugs/3241
S01GX2127,"Ketotifen",35,0.6,4,0.01,nd2123,http://sideeffects.embl.de/drugs/3827
S01GX2128,"Levocabastine",16,0.27,1,0.0,nd2123,http://sideeffects.embl.de/drugs/3915
S01GX2129,"Lodoxamide",29,0.49,1,0.0,nd2123,http://sideeffects.embl.de/drugs/44564
S01GX2130,"Nedocromil sodium",48,0.82,7,0.02,nd2123,http://sideeffects.embl.de/drugs/50294
S01GX2131,"Olopatadine",95,1.62,17,0.06,nd2123,http://sideeffects.embl.de/drugs/60864
S01GX2132,"Sodium cromoglycate",99,1.68,20,0.07,nd2123,http://sideeffects.embl.de/drugs/2881
nd2133,"S01H - LOCAL ANESTHETICS",154,2.62,196,0.65,nd2008,
nd2134,"S01HA - Local anesthetics",154,2.62,196,0.65,nd2133,
S01HA2135,"Cocaine",11,0.19,1,0.0,nd2134,http://sideeffects.embl.de/drugs/2826
S01HA2136,"Lidocaine",124,2.11,173,0.57,nd2134,http://sideeffects.embl.de/drugs/3676
S01HA2137,"Procaine",43,0.73,2,0.01,nd2134,http://sideeffects.embl.de/drugs/4914
S01HA2138,"Proparacaine",12,0.2,11,0.04,nd2134,http://sideeffects.embl.de/drugs/4935
S01HA2139,"Tetracaine",31,0.53,9,0.03,nd2134,http://sideeffects.embl.de/drugs/5411
nd2140,"S01J - DIAGNOSTIC AGENTS",81,1.38,3,0.01,nd2008,
nd2141,"S01JA - Colouring agents",81,1.38,3,0.01,nd2140,
S01JA2142,"Fluorescein",81,1.38,3,0.01,nd2141,http://sideeffects.embl.de/drugs/16850
nd2143,"S01L - OCULAR VASCULAR DISORDER AGENTS",196,3.33,14,0.05,nd2008,
nd2144,"S01LA - Antineovascularisation agents",196,3.33,14,0.05,nd2143,
S01LA2145,"Pegaptanib",131,2.23,2,0.01,nd2144,http://sideeffects.embl.de/drugs/56603655
S01LA2146,"Verteporfin",97,1.65,12,0.04,nd2144,http://sideeffects.embl.de/drugs/5362420
nd2147,"S01X - OTHER OPHTHALMOLOGICALS",363,6.17,117,0.39,nd2008,
nd2148,"S01XA - Other ophthalmologicals",363,6.17,117,0.39,nd2147,
S01XA2149,"Ascorbate",3,0.05,3,0.01,nd2148,http://sideeffects.embl.de/drugs/11020241
S01XA2150,"Dexpanthenol",11,0.19,1,0.0,nd2148,http://sideeffects.embl.de/drugs/4678
S01XA2151,"Heparin",45,0.77,38,0.13,nd2148,http://sideeffects.embl.de/drugs/53477714
S01XA2152,"N-acetylcysteine",51,0.87,16,0.05,nd2148,http://sideeffects.embl.de/drugs/581
S01XA2153,"Nandrolone",23,0.39,2,0.01,nd2148,http://sideeffects.embl.de/drugs/9904
S01XA2154,"Retinol",2,0.03,1,0.0,nd2148,http://sideeffects.embl.de/drugs/1071
S01XA2155,"V 1784",297,5.05,56,0.19,nd2148,http://sideeffects.embl.de/drugs/2909
nd2156,"S02 - OTOLOGICALS",906,15.41,1174,3.88,nd2007,
nd2157,"S02A - ANTIINFECTIVES",717,12.19,679,2.24,nd2156,
nd2158,"S02AA - Antiinfectives",717,12.19,679,2.24,nd2157,
S02AA2159,"Acetate",5,0.09,11,0.04,nd2158,http://sideeffects.embl.de/drugs/175
S02AA2160,"Chloramphenicol",52,0.88,9,0.03,nd2158,http://sideeffects.embl.de/drugs/298
S02AA2161,"Chlorhexidine",52,0.88,18,0.06,nd2158,http://sideeffects.embl.de/drugs/2713
S02AA2162,"Ciprofloxacin",454,7.72,291,0.96,nd2158,http://sideeffects.embl.de/drugs/2764
S02AA2163,"Gentamicin",66,1.12,58,0.19,nd2158,http://sideeffects.embl.de/drugs/3467
S02AA2164,"Miconazole",57,0.97,7,0.02,nd2158,http://sideeffects.embl.de/drugs/4189
S02AA2165,"Neomycin",21,0.36,9,0.03,nd2158,http://sideeffects.embl.de/drugs/4454
S02AA2166,"Ofloxacin",435,7.4,254,0.84,nd2158,http://sideeffects.embl.de/drugs/4583
S02AA2167,"Polymyxin B",16,0.27,5,0.02,nd2158,http://sideeffects.embl.de/drugs/4868
S02AA2168,"Tetracycline",37,0.63,17,0.06,nd2158,http://sideeffects.embl.de/drugs/25880664
nd2169,"S02B - CORTICOSTEROIDS",327,5.56,321,1.06,nd2156,
nd2170,"S02BA - Corticosteroids",327,5.56,321,1.06,nd2169,
S02BA2171,"Cortisol",197,3.35,113,0.37,nd2170,http://sideeffects.embl.de/drugs/3640
S02BA2172,"Dexamethasone",215,3.66,124,0.41,nd2170,http://sideeffects.embl.de/drugs/3003
S02BA2173,"Fluocinolone acetonide",128,2.18,36,0.12,nd2170,http://sideeffects.embl.de/drugs/3381
S02BA2174,"Prednisolone",109,1.85,48,0.16,nd2170,http://sideeffects.embl.de/drugs/4894
nd2175,"S02D - OTHER OTOLOGICALS",130,2.21,174,0.58,nd2156,
nd2176,"S02DA - Analgesics and anesthetics",130,2.21,174,0.58,nd2175,
S02DA2177,"Cocaine",11,0.19,1,0.0,nd2176,http://sideeffects.embl.de/drugs/2826
S02DA2178,"Lidocaine",124,2.11,173,0.57,nd2176,http://sideeffects.embl.de/drugs/3676
nd2179,"S03 - OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS",669,11.38,579,1.91,nd2007,
nd2180,"S03A - ANTIINFECTIVES",544,9.25,407,1.35,nd2179,
nd2181,"S03AA - Antiinfectives",544,9.25,407,1.35,nd2180,
S03AA2182,"Chloramphenicol",52,0.88,9,0.03,nd2181,http://sideeffects.embl.de/drugs/298
S03AA2183,"Chlorhexidine",52,0.88,18,0.06,nd2181,http://sideeffects.embl.de/drugs/2713
S03AA2184,"Ciprofloxacin",454,7.72,291,0.96,nd2181,http://sideeffects.embl.de/drugs/2764
S03AA2185,"Gentamicin",66,1.12,58,0.19,nd2181,http://sideeffects.embl.de/drugs/3467
S03AA2186,"Neomycin",21,0.36,9,0.03,nd2181,http://sideeffects.embl.de/drugs/4454
S03AA2187,"Polymyxin B",16,0.27,5,0.02,nd2181,http://sideeffects.embl.de/drugs/4868
S03AA2188,"Tetracycline",37,0.63,17,0.06,nd2181,http://sideeffects.embl.de/drugs/25880664
nd2189,"S03B - CORTICOSTEROIDS",232,3.95,172,0.57,nd2179,
nd2190,"S03BA - Corticosteroids",232,3.95,172,0.57,nd2189,
S03BA2191,"Dexamethasone",215,3.66,124,0.41,nd2190,http://sideeffects.embl.de/drugs/3003
S03BA2192,"Prednisolone",109,1.85,48,0.16,nd2190,http://sideeffects.embl.de/drugs/4894
nd2193,"V - VARIOUS",1069,18.18,460,1.52,null,
nd2194,"V03 - ALL OTHER THERAPEUTIC PRODUCTS",639,10.87,305,1.01,nd2193,
nd2195,"V03A - ALL OTHER THERAPEUTIC PRODUCTS",639,10.87,305,1.01,nd2194,
nd2196,"V03AB - Antidotes",390,6.63,192,0.63,nd2195,
V03AB2197,"4-methylpyrazole",46,0.78,6,0.02,nd2196,http://sideeffects.embl.de/drugs/3406
V03AB2198,"Atropine",178,3.03,85,0.28,nd2196,http://sideeffects.embl.de/drugs/3661
V03AB2199,"Dimercaprol",19,0.32,3,0.01,nd2196,http://sideeffects.embl.de/drugs/3080
V03AB2200,"EDTA",38,0.65,6,0.02,nd2196,http://sideeffects.embl.de/drugs/6049
V03AB2201,"Flumazenil",90,1.53,28,0.09,nd2196,http://sideeffects.embl.de/drugs/3373
V03AB2202,"Hydroxocobalamin",64,1.09,10,0.03,nd2196,http://sideeffects.embl.de/drugs/4479097
V03AB2203,"Methylene blue",57,0.97,6,0.02,nd2196,http://sideeffects.embl.de/drugs/4139
V03AB2204,"N-acetylcysteine",51,0.87,16,0.05,nd2196,http://sideeffects.embl.de/drugs/581
V03AB2205,"Naloxone",47,0.8,22,0.07,nd2196,http://sideeffects.embl.de/drugs/4425
V03AB2206,"Physostigmine",5,0.09,2,0.01,nd2196,http://sideeffects.embl.de/drugs/4811
V03AB2207,"Pralidoxime",14,0.24,2,0.01,nd2196,http://sideeffects.embl.de/drugs/5353894
V03AB2208,"Prussian blue",1,0.02,1,0.0,nd2196,http://sideeffects.embl.de/drugs/25959
V03AB2209,"Sodium nitrite",7,0.12,1,0.0,nd2196,http://sideeffects.embl.de/drugs/4517618
V03AB2210,"Sugammadex",56,0.95,3,0.01,nd2196,http://sideeffects.embl.de/drugs/6918584
V03AB2211,"Thiosulfate",9,0.15,1,0.0,nd2196,http://sideeffects.embl.de/drugs/1084
nd2212,"V03AC - Iron chelating agents",239,4.06,25,0.08,nd2195,
V03AC2213,"Deferasirox",104,1.77,15,0.05,nd2212,http://sideeffects.embl.de/drugs/5493381
V03AC2214,"Deferiprone",110,1.87,2,0.01,nd2212,http://sideeffects.embl.de/drugs/2972
V03AC2215,"Deferoxamine",104,1.77,8,0.03,nd2212,http://sideeffects.embl.de/drugs/2973
nd2216,"V03AE - Drugs for treatment of hyperkalemia and hyperphosphatemia",40,0.68,30,0.1,nd2195,
V03AE2217,"Lanthanum carbonate",11,0.19,4,0.01,nd2216,http://sideeffects.embl.de/drugs/168924
V03AE2218,"Poly(styrene sulfonate",21,0.36,14,0.05,nd2216,http://sideeffects.embl.de/drugs/168625
V03AE2219,"Sevelamer",22,0.37,12,0.04,nd2216,http://sideeffects.embl.de/drugs/3085017
nd2220,"V03AF - Detoxifying agents for antineoplastic treatment",198,3.37,56,0.19,nd2195,
V03AF2221,"Amifostine",49,0.83,12,0.04,nd2220,http://sideeffects.embl.de/drugs/2141
V03AF2222,"Dexrazoxane",86,1.46,9,0.03,nd2220,http://sideeffects.embl.de/drugs/30623
V03AF2223,"Leucovorin",46,0.78,17,0.06,nd2220,http://sideeffects.embl.de/drugs/143
V03AF2224,"Mesna",76,1.29,13,0.04,nd2220,http://sideeffects.embl.de/drugs/598
V03AF2225,"Rasburicase",55,0.94,5,0.02,nd2220,http://sideeffects.embl.de/drugs/102258
nd2226,"V03AH - Drugs for treatment of hypoglycemia",72,1.22,2,0.01,nd2195,
V03AH2227,"Diazoxide",72,1.22,2,0.01,nd2226,http://sideeffects.embl.de/drugs/3019
nd2228,"V04 - DIAGNOSTIC AGENTS",295,5.02,66,0.22,nd2193,
nd2229,"V04C - OTHER DIAGNOSTIC AGENTS",295,5.02,66,0.22,nd2228,
nd2230,"V04CA - Tests for diabetes",60,1.02,25,0.08,nd2229,
V04CA2231,"Glucose",37,0.63,24,0.08,nd2230,http://sideeffects.embl.de/drugs/206
V04CA2232,"Tolbutamide",24,0.41,1,0.0,nd2230,http://sideeffects.embl.de/drugs/5505
nd2233,"V04CC - Tests for bile duct patency",130,2.21,17,0.06,nd2229,
V04CC2234,"Asp-Tyr(SO3H)-Met-Gly-Trp-Met-Asp-Phe-NH2",26,0.44,3,0.01,nd2233,http://sideeffects.embl.de/drugs/32800
V04CC2235,"Mannitol",115,1.96,14,0.05,nd2233,http://sideeffects.embl.de/drugs/453
nd2236,"V04CD - Tests for pituitary function",31,0.53,3,0.01,nd2229,
V04CD2237,"Metyrapone",22,0.37,2,0.01,nd2236,http://sideeffects.embl.de/drugs/4174
V04CD2238,"OCRH",11,0.19,1,0.0,nd2236,http://sideeffects.embl.de/drugs/16132344
nd2239,"V04CE - Tests for liver functional capacity",37,0.63,24,0.08,nd2229,
V04CE2240,"Glucose",37,0.63,24,0.08,nd2239,http://sideeffects.embl.de/drugs/206
nd2241,"V04CG - Tests for gastric secretion",127,2.16,9,0.03,nd2229,
V04CG2242,"Histamine",95,1.62,3,0.01,nd2241,http://sideeffects.embl.de/drugs/774
V04CG2243,"Methylene blue",57,0.97,6,0.02,nd2241,http://sideeffects.embl.de/drugs/4139
nd2244,"V04CH - Tests for renal function and ureteral injuries",10,0.17,1,0.0,nd2229,
V04CH2245,"P-aminohippurate",10,0.17,1,0.0,nd2244,http://sideeffects.embl.de/drugs/2148
nd2246,"V04CJ - Tests for thyreoidea function",22,0.37,1,0.0,nd2229,
V04CJ2247,"Protirelin",22,0.37,1,0.0,nd2246,http://sideeffects.embl.de/drugs/32281
nd2248,"V04CK - Tests for pancreatic function",33,0.56,7,0.02,nd2229,
V04CK2249,"Vitrum",33,0.56,7,0.02,nd2248,http://sideeffects.embl.de/drugs/16129665
nd2250,"V04CM - Tests for fertility disturbances",46,0.78,3,0.01,nd2229,
V04CM2251,"Gonadorelin",46,0.78,3,0.01,nd2250,http://sideeffects.embl.de/drugs/36523
nd2252,"V06 - GENERAL NUTRIENTS",37,0.63,24,0.08,nd2193,
nd2253,"V06D - OTHER NUTRIENTS",37,0.63,24,0.08,nd2252,
nd2254,"V06DC - Carbohydrates",37,0.63,24,0.08,nd2253,
V06DC2255,"Glucose",37,0.63,24,0.08,nd2254,http://sideeffects.embl.de/drugs/206
nd2256,"V08 - CONTRAST MEDIA",667,11.34,93,0.31,nd2193,
nd2257,"V08A - X-RAY CONTRAST MEDIA, IODINATED",441,7.5,56,0.19,nd2256,
nd2258,"V08AA - Watersoluble, nephrotropic, high osmolar X-ray contrast media",135,2.3,13,0.04,nd2257,
V08AA2259,"Diatrizoate",114,1.94,9,0.03,nd2258,http://sideeffects.embl.de/drugs/2140
V08AA2260,"Sodium iothalamate",70,1.19,4,0.01,nd2258,http://sideeffects.embl.de/drugs/3737
nd2261,"V08AB - Watersoluble, nephrotropic, low osmolar X-ray contrast media",424,7.21,42,0.14,nd2257,
V08AB2262,"Iodixanol",130,2.21,3,0.01,nd2261,http://sideeffects.embl.de/drugs/3724
V08AB2263,"Iohexol",88,1.5,4,0.01,nd2261,http://sideeffects.embl.de/drugs/3730
V08AB2264,"Iopamidol",170,2.89,3,0.01,nd2261,http://sideeffects.embl.de/drugs/3734
V08AB2265,"Iopromide",224,3.81,17,0.06,nd2261,http://sideeffects.embl.de/drugs/3736
V08AB2266,"Iotrolan",77,1.31,2,0.01,nd2261,http://sideeffects.embl.de/drugs/3738
V08AB2267,"Ioversol",160,2.72,10,0.03,nd2261,http://sideeffects.embl.de/drugs/3741
V08AB2268,"Ioxaglate",93,1.58,2,0.01,nd2261,http://sideeffects.embl.de/drugs/3742
V08AB2269,"Ioxilan",53,0.9,1,0.0,nd2261,http://sideeffects.embl.de/drugs/3743
nd2270,"V08AC - Watersoluble, hepatotropic X-ray contrast media",21,0.36,1,0.0,nd2257,
V08AC2271,"Iodipamide",21,0.36,1,0.0,nd2270,http://sideeffects.embl.de/drugs/3739
nd2272,"V08C - MAGNETIC RESONANCE IMAGING CONTRAST MEDIA",449,7.64,36,0.12,nd2256,
nd2273,"V08CA - Paramagnetic contrast media",449,7.64,36,0.12,nd2272,
V08CA2274,"Gadobenate dimeglumine",242,4.12,8,0.03,nd2273,http://sideeffects.embl.de/drugs/197281
V08CA2275,"Gadobutrol",35,0.6,1,0.0,nd2273,http://sideeffects.embl.de/drugs/6102852
V08CA2276,"Gadodiamide",80,1.36,4,0.01,nd2273,http://sideeffects.embl.de/drugs/60754
V08CA2277,"Gadofosveset",127,2.16,2,0.01,nd2273,http://sideeffects.embl.de/drugs/11672461
V08CA2278,"Gadoteridol",61,1.04,4,0.01,nd2273,http://sideeffects.embl.de/drugs/60714
V08CA2279,"Gadoversetamide",183,3.11,13,0.04,nd2273,http://sideeffects.embl.de/drugs/444013
V08CA2280,"Gd-DTPA",160,2.72,3,0.01,nd2273,http://sideeffects.embl.de/drugs/55466
V08CA2281,"Gd-EOB-DTPA",65,1.11,1,0.0,nd2273,http://sideeffects.embl.de/drugs/219084
nd2282,"V08D - ULTRASOUND CONTRAST MEDIA",38,0.65,1,0.0,nd2256,
nd2283,"V08DA - Ultrasound contrast media",38,0.65,1,0.0,nd2282,
V08DA2284,"SonoVue",38,0.65,1,0.0,nd2283,http://sideeffects.embl.de/drugs/17358
nd2285,"V09 - DIAGNOSTIC RADIOPHARMACEUTICALS",24,0.41,2,0.01,nd2193,
nd2286,"V09A - CENTRAL NERVOUS SYSTEM",18,0.31,1,0.0,nd2285,
nd2287,"V09AB - Iodine",18,0.31,1,0.0,nd2286,
V09AB2288,"FP-CIT",18,0.31,1,0.0,nd2287,http://sideeffects.embl.de/drugs/122197
nd2289,"V09F - THYROID",7,0.12,1,0.0,nd2285,
